Date,Country,City,Specification,count,min,max,median,varience,Outcome
02-02-2019,IN,Kolkata,no2,94,0.3,103.1,42.7,7588.39,1
02-02-2019,IN,Kolkata,wind-speed,96,0,3,0.3,9.55,1
02-02-2019,IN,Kolkata,dew,84,10,12,12,3.68,1
02-02-2019,IN,Kolkata,humidity,120,24.2,95.6,57,4666.37,1
03-02-2019,IN,Kolkata,pm10,96,85,629,169,142439,1
03-02-2019,IN,Kolkata,o3,96,0.9,54.2,2.5,1887.66,1
03-02-2019,IN,Kolkata,pressure,120,1014,1019,1016,19.41,1
03-02-2019,IN,Kolkata,co,95,0.1,51.4,10.5,1401.62,1
03-02-2019,IN,Kolkata,temperature,120,13.1,28.2,20.1,230.83,1
03-02-2019,IN,Kolkata,so2,96,0.8,51,8.8,844.22,1
03-02-2019,IN,Kolkata,pm25,120,151,401,217,49194.6,1
03-02-2019,IN,Kolkata,no2,96,0.5,101.6,39.4,5975.97,1
03-02-2019,IN,Kolkata,wind-speed,96,0,3.3,0.4,9.83,1
03-02-2019,IN,Kolkata,dew,90,8,13.5,11,25.97,1
03-02-2019,IN,Kolkata,humidity,120,19.5,97.3,51.1,5518.29,1
04-02-2019,IN,Kolkata,pm10,94,79,434,174,81284.4,1
04-02-2019,IN,Kolkata,o3,96,0.4,53.1,2,1726.54,1
04-02-2019,IN,Kolkata,pressure,120,1015,1030.3,1017,73.13,1
04-02-2019,IN,Kolkata,co,96,0.2,41.6,13,990.72,1
04-02-2019,IN,Kolkata,temperature,120,13.3,29.1,19.4,221.44,1
04-02-2019,IN,Kolkata,so2,92,1.7,55.9,7.5,1504.06,1
04-02-2019,IN,Kolkata,pm25,118,100,361,210,27248.3,1
04-02-2019,IN,Kolkata,no2,95,5.6,101.8,49.4,6879.29,1
04-02-2019,IN,Kolkata,wind-speed,96,0,3.8,0.3,9.91,1
04-02-2019,IN,Kolkata,dew,78,8.5,12,11,12.25,1
04-02-2019,IN,Kolkata,humidity,120,20.4,93,53.4,4317.52,1
05-02-2019,IN,Kolkata,pm10,96,90,446,157,64785.7,1
05-02-2019,IN,Kolkata,o3,96,0.2,53.2,2.9,1796.73,1
05-02-2019,IN,Kolkata,pressure,119,1013,1030.3,1016,76.77,1
05-02-2019,IN,Kolkata,co,95,0.5,43.3,11.7,1024.22,1
05-02-2019,IN,Kolkata,temperature,120,11.2,27.1,19.1,192.47,1
05-02-2019,IN,Kolkata,so2,96,1.8,58.6,9,1626.31,1
05-02-2019,IN,Kolkata,pm25,120,162,373,200,30715,1
05-02-2019,IN,Kolkata,no2,96,7.3,102.3,39.3,6471.94,1
05-02-2019,IN,Kolkata,wind-speed,96,0,4.2,0.4,12.66,1
05-02-2019,IN,Kolkata,dew,86,10,11.5,11,3.05,1
05-02-2019,IN,Kolkata,humidity,120,29,95.6,52.9,3768.03,1
06-02-2019,IN,Kolkata,pm10,96,92,829,180,165724,1
06-02-2019,IN,Kolkata,o3,95,1,49,3,1670.31,1
06-02-2019,IN,Kolkata,pressure,120,1011,1025.3,1013,26.23,1
06-02-2019,IN,Kolkata,co,96,2.7,50.2,14,1250.6,1
06-02-2019,IN,Kolkata,temperature,120,12.1,29.1,20.2,224.42,1
06-02-2019,IN,Kolkata,so2,96,1.7,51.7,11.3,1576.2,1
06-02-2019,IN,Kolkata,pm25,120,162,403,230,37500.3,1
06-02-2019,IN,Kolkata,no2,95,8,103.5,42.7,7820.28,1
06-02-2019,IN,Kolkata,wind-speed,96,0,3.3,0.3,10.7,1
06-02-2019,IN,Kolkata,dew,94,10,13,11.5,6.85,1
06-02-2019,IN,Kolkata,humidity,120,23.5,97.1,52,4979.09,1
07-02-2019,IN,Kolkata,pm10,95,101,504,177,54635.5,1
07-02-2019,IN,Kolkata,o3,96,1.1,48.3,5.3,1966.97,1
07-02-2019,IN,Kolkata,pressure,120,1011,1016,1013.5,16.81,1
07-02-2019,IN,Kolkata,co,96,0.1,44.5,13.5,836.76,1
07-02-2019,IN,Kolkata,temperature,120,15.1,30,22.8,198.23,1
07-02-2019,IN,Kolkata,so2,96,2,44.1,12.9,727.73,1
07-02-2019,IN,Kolkata,pm25,117,169,361,233,24162.8,1
07-02-2019,IN,Kolkata,no2,96,9.5,103.2,50.4,8343.41,1
07-02-2019,IN,Kolkata,wind-speed,96,0,3.7,0.4,8.54,1
07-02-2019,IN,Kolkata,dew,94,12,17,14.5,22.55,1
07-02-2019,IN,Kolkata,humidity,120,31.5,92.1,53,3200.74,1
08-02-2019,IN,Kolkata,pm10,96,102,355,154,19661.2,1
08-02-2019,IN,Kolkata,o3,96,1,45.3,16,1830.07,1
08-02-2019,IN,Kolkata,pressure,119,1012,1026.6,1014,40.72,1
08-02-2019,IN,Kolkata,co,96,0.6,25.9,9.3,204.28,1
08-02-2019,IN,Kolkata,temperature,120,14.1,30.3,23.1,169.62,1
08-02-2019,IN,Kolkata,so2,96,1.3,37.7,9.3,393.41,1
08-02-2019,IN,Kolkata,pm25,120,160,294,189,11603.9,1
08-02-2019,IN,Kolkata,no2,95,8.9,97.4,35.9,4898.42,1
08-02-2019,IN,Kolkata,wind-speed,96,0,2.1,0.5,2.53,1
08-02-2019,IN,Kolkata,dew,90,15,17.5,16.5,5.73,1
08-02-2019,IN,Kolkata,humidity,120,32.2,93.5,60.9,2656.89,1
09-02-2019,IN,Kolkata,pm10,96,74,171,103,3077.96,1
09-02-2019,IN,Kolkata,o3,96,10.6,35,17,296.56,1
09-02-2019,IN,Kolkata,pressure,120,1012,1017,1014,24.25,1
09-02-2019,IN,Kolkata,co,96,1.9,13.5,5.9,44.95,1
09-02-2019,IN,Kolkata,temperature,120,18.1,26.1,20.9,54.53,1
09-02-2019,IN,Kolkata,so2,96,2,37.2,6,380.57,1
09-02-2019,IN,Kolkata,pm25,117,153,259,174,2880.43,1
09-02-2019,IN,Kolkata,no2,96,9.6,55.4,19.6,620.36,1
09-02-2019,IN,Kolkata,wind-speed,96,0.1,4.3,0.8,6.64,1
09-02-2019,IN,Kolkata,dew,84,15,18,17,11.32,1
09-02-2019,IN,Kolkata,humidity,120,51.3,88,68.5,685.55,1
10-02-2019,IN,Kolkata,pm10,96,52,114,78,1680.39,1
10-02-2019,IN,Kolkata,o3,96,1.6,42.3,12.6,1118.01,1
10-02-2019,IN,Kolkata,pressure,120,1016,1020,1018,17.72,1
10-02-2019,IN,Kolkata,co,96,1.7,15,4.5,53,1
10-02-2019,IN,Kolkata,temperature,120,15.1,25.1,19.1,82.48,1
10-02-2019,IN,Kolkata,so2,96,2.3,21.5,4.9,183.06,1
10-02-2019,IN,Kolkata,pm25,96,102,176,138,3299.98,1
10-02-2019,IN,Kolkata,no2,96,7.3,74.5,21.5,1879.35,1
10-02-2019,IN,Kolkata,wind-speed,96,0,4.6,0.7,6.01,1
10-02-2019,IN,Kolkata,dew,76,9,15.5,11.5,67.35,1
10-02-2019,IN,Kolkata,humidity,120,25.8,93,49.9,3940.61,1
11-02-2019,IN,Kolkata,pm10,93,61,196,107,6404.38,1
11-02-2019,IN,Kolkata,o3,95,1.2,43,12.2,1406.92,1
11-02-2019,IN,Kolkata,pressure,120,1016,1020.5,1017.5,16.33,1
11-02-2019,IN,Kolkata,co,96,1.9,21.1,6.8,198.99,1
11-02-2019,IN,Kolkata,temperature,120,13.1,25.5,18.7,151.34,1
11-02-2019,IN,Kolkata,so2,96,1.6,56.3,6.7,797.69,1
11-02-2019,IN,Kolkata,pm25,94,83,232,169,5336.88,1
11-02-2019,IN,Kolkata,no2,93,8.6,96.2,30,3574.27,1
11-02-2019,IN,Kolkata,wind-speed,96,0,2.1,0.5,3.25,1
11-02-2019,IN,Kolkata,dew,88,9,12,10,8.95,1
11-02-2019,IN,Kolkata,humidity,120,27.6,91.2,54,2947.02,1
12-02-2019,IN,Kolkata,pm10,96,71,444,127,37701.8,1
12-02-2019,IN,Kolkata,o3,96,1.1,46.5,6.4,1750.24,1
12-02-2019,IN,Kolkata,pressure,120,1017,1020,1018,12.52,1
12-02-2019,IN,Kolkata,co,96,2.9,25.5,8,298.3,1
12-02-2019,IN,Kolkata,temperature,120,13.4,27.1,19.1,176.36,1
12-02-2019,IN,Kolkata,so2,96,1.8,44.2,7.6,744.47,1
12-02-2019,IN,Kolkata,pm25,110,152,312,182,12023.1,1
12-02-2019,IN,Kolkata,no2,96,8.1,101.7,38.9,6002.43,1
12-02-2019,IN,Kolkata,wind-speed,96,0,1.8,0.5,2.26,1
12-02-2019,IN,Kolkata,dew,90,7,13,10,30.21,1
12-02-2019,IN,Kolkata,humidity,120,25.2,92.7,50.5,4049.49,1
13-02-2019,IN,Kolkata,pm10,96,82,415,143,45399,1
13-02-2019,IN,Kolkata,o3,96,1.3,47.7,5.7,1932.04,1
13-02-2019,IN,Kolkata,pressure,120,1015,1021,1018,34.98,1
13-02-2019,IN,Kolkata,co,96,0.9,45.8,8.7,816.73,1
13-02-2019,IN,Kolkata,temperature,120,14.4,28.3,19.9,189.22,1
13-02-2019,IN,Kolkata,so2,95,3,56.9,9.9,1769.12,1
13-02-2019,IN,Kolkata,pm25,120,154,327,193,10810,1
13-02-2019,IN,Kolkata,no2,96,8,103.3,42.5,6816.16,1
13-02-2019,IN,Kolkata,wind-speed,96,0,1.8,0.4,1.94,1
13-02-2019,IN,Kolkata,dew,96,9,13.5,11,12.98,1
13-02-2019,IN,Kolkata,humidity,120,25.8,86.7,53.3,2929.9,1
14-02-2019,IN,Kolkata,pm10,96,91,774,161,235701,1
14-02-2019,IN,Kolkata,o3,96,1.1,48.7,4.3,2050.62,1
14-02-2019,IN,Kolkata,pressure,120,1012,1018,1015,22.39,1
14-02-2019,IN,Kolkata,co,95,0.1,53.6,9.9,1920.4,1
14-02-2019,IN,Kolkata,temperature,120,14.6,30.1,22,243.92,1
14-02-2019,IN,Kolkata,so2,96,2.5,61.6,11.8,2463.41,1
14-02-2019,IN,Kolkata,pm25,119,158,472,222,59110.2,1
14-02-2019,IN,Kolkata,no2,95,10.7,105.6,55.9,9233.5,1
14-02-2019,IN,Kolkata,wind-speed,96,0,1.5,0.3,1.31,1
14-02-2019,IN,Kolkata,dew,92,11,14,13,9,1
14-02-2019,IN,Kolkata,humidity,120,25.9,93.5,53.3,3500.47,1
15-02-2019,IN,Kolkata,pm10,96,108,999,186,230712,1
15-02-2019,IN,Kolkata,o3,96,1,52.8,6,2365.31,1
15-02-2019,IN,Kolkata,pressure,120,1012.5,1017,1014,16.87,1
15-02-2019,IN,Kolkata,co,95,1.4,39.1,11.3,873.81,1
15-02-2019,IN,Kolkata,temperature,120,15.9,31.1,22.5,199.21,1
15-02-2019,IN,Kolkata,so2,96,2.7,57.5,12.6,1291.6,1
15-02-2019,IN,Kolkata,pm25,119,75,497,231,50201.3,1
15-02-2019,IN,Kolkata,no2,95,9.6,104.2,54,7738.9,1
15-02-2019,IN,Kolkata,wind-speed,96,0,2,0.3,2.32,1
15-02-2019,IN,Kolkata,dew,88,13.5,16.5,15,7.11,1
15-02-2019,IN,Kolkata,humidity,120,31.9,90.3,55.4,2992.54,1
16-02-2019,IN,Kolkata,pm10,96,56,319,110,44991.3,1
16-02-2019,IN,Kolkata,o3,96,1.3,31.4,8.7,546.86,1
16-02-2019,IN,Kolkata,pressure,120,1011,1018,1014,57.37,1
16-02-2019,IN,Kolkata,co,96,1.4,28.9,7.2,365.11,1
16-02-2019,IN,Kolkata,temperature,120,18.5,28.1,20.7,74.62,1
16-02-2019,IN,Kolkata,so2,95,3,54.1,9.2,1531.04,1
16-02-2019,IN,Kolkata,pm25,120,82,349,166,29724.2,1
16-02-2019,IN,Kolkata,no2,96,13.3,100.9,35.9,5972.03,1
16-02-2019,IN,Kolkata,wind-speed,96,0,2.8,0.7,3.12,1
16-02-2019,IN,Kolkata,dew,86,14,16.5,15.5,4.25,1
16-02-2019,IN,Kolkata,humidity,120,37.6,82.8,65.9,1389.61,1
17-02-2019,IN,Kolkata,pm10,96,65,184,99,6266.21,1
17-02-2019,IN,Kolkata,o3,96,1.4,41.4,9,1279.37,1
17-02-2019,IN,Kolkata,pressure,120,1008,1014,1010,29.66,1
17-02-2019,IN,Kolkata,co,96,1.8,19.2,6.3,117.23,1
17-02-2019,IN,Kolkata,temperature,120,18.1,29.1,21.4,98.74,1
17-02-2019,IN,Kolkata,so2,96,2.7,52.2,6.4,1024.34,1
17-02-2019,IN,Kolkata,pm25,120,129,249,163,3138.95,1
17-02-2019,IN,Kolkata,no2,96,13,89.4,27.6,3706.58,1
17-02-2019,IN,Kolkata,wind-speed,96,0,5.5,0.6,18.61,1
17-02-2019,IN,Kolkata,dew,86,14,17,15,12.3,1
17-02-2019,IN,Kolkata,humidity,120,33.7,89.3,61.8,3044.57,1
18-02-2019,IN,Kolkata,pm10,92,72,283,113,12036.4,1
18-02-2019,IN,Kolkata,o3,89,1.2,48.7,10.3,1705.28,1
18-02-2019,IN,Kolkata,pressure,120,1009,1014,1010.5,19.74,1
18-02-2019,IN,Kolkata,co,96,1.4,27.9,6.6,327.79,1
18-02-2019,IN,Kolkata,temperature,120,14.1,28.1,20.7,120.01,1
18-02-2019,IN,Kolkata,so2,95,2,31,8.1,323.29,1
18-02-2019,IN,Kolkata,pm25,118,98,257,174,5372.4,1
18-02-2019,IN,Kolkata,no2,95,11.4,102.5,31.7,6512.02,1
18-02-2019,IN,Kolkata,wind-speed,96,0,3.7,0.5,11.23,1
18-02-2019,IN,Kolkata,dew,90,11,14,12,8.23,1
18-02-2019,IN,Kolkata,humidity,120,28.4,85.7,52,2526.71,1
19-02-2019,IN,Kolkata,pm10,96,77,439,125,48271.6,1
19-02-2019,IN,Kolkata,o3,85,1,45.8,11.9,1754.73,1
19-02-2019,IN,Kolkata,pressure,120,1010,1016,1012.5,29.24,1
19-02-2019,IN,Kolkata,co,96,0.2,29.4,7.3,370.05,1
19-02-2019,IN,Kolkata,temperature,120,15.1,32.1,23.2,221.04,1
19-02-2019,IN,Kolkata,so2,96,1.3,55.5,8.9,1019.66,1
19-02-2019,IN,Kolkata,pm25,120,152,322,186,19147.1,1
19-02-2019,IN,Kolkata,no2,94,10.2,101.1,39.2,7049.42,1
19-02-2019,IN,Kolkata,wind-speed,96,0,2.5,0.9,2.73,1
19-02-2019,IN,Kolkata,dew,92,13.5,18,15.5,25.7,1
19-02-2019,IN,Kolkata,humidity,120,26.1,95.4,63.9,4441.72,1
20-02-2019,IN,Kolkata,pm10,96,59,384,93,15238.7,1
20-02-2019,IN,Kolkata,o3,96,1.5,41.4,8.7,1092.79,1
20-02-2019,IN,Kolkata,pressure,120,1013,1017,1014.5,19.68,1
20-02-2019,IN,Kolkata,co,96,1.3,25.5,5.8,220.4,1
20-02-2019,IN,Kolkata,temperature,120,21.1,33.1,23.9,128.81,1
20-02-2019,IN,Kolkata,so2,95,1.7,32.9,7.5,429.97,1
20-02-2019,IN,Kolkata,pm25,120,135,367,161,6162.21,1
20-02-2019,IN,Kolkata,no2,94,8.4,88.1,19.5,4418.65,1
20-02-2019,IN,Kolkata,wind-speed,96,0,3,0.8,4.93,1
20-02-2019,IN,Kolkata,dew,84,14,21.5,16,60.22,1
20-02-2019,IN,Kolkata,humidity,120,26.6,99,55,5696.61,1
21-02-2019,IN,Kolkata,pm10,96,100,407,140,35068.5,1
21-02-2019,IN,Kolkata,o3,96,1,49.2,3.7,2157.65,1
21-02-2019,IN,Kolkata,pressure,120,1013,1018,1016,29.81,1
21-02-2019,IN,Kolkata,co,96,0.5,23.7,10.2,244.06,1
21-02-2019,IN,Kolkata,temperature,120,18.6,33.1,24.1,175.27,1
21-02-2019,IN,Kolkata,so2,96,1.4,57.2,9,1274.14,1
21-02-2019,IN,Kolkata,pm25,120,117,381,188,17665.5,1
21-02-2019,IN,Kolkata,no2,96,7.4,100.9,35.2,5619.4,1
21-02-2019,IN,Kolkata,wind-speed,96,0,3.4,0.4,10.91,1
21-02-2019,IN,Kolkata,dew,92,14,17,15.5,7.89,1
21-02-2019,IN,Kolkata,humidity,120,21.1,99,57.8,5310.01,1
22-02-2019,IN,Kolkata,pm10,96,52,312,95,16449.7,1
22-02-2019,IN,Kolkata,o3,96,1,39.2,6.5,1084.99,1
22-02-2019,IN,Kolkata,pressure,120,1009,1015,1012,31.03,1
22-02-2019,IN,Kolkata,co,96,0.2,19.8,6.1,92.47,1
22-02-2019,IN,Kolkata,temperature,120,20.1,35.1,25.2,172.62,1
22-02-2019,IN,Kolkata,so2,96,1.5,39,12.8,1113.24,1
22-02-2019,IN,Kolkata,pm25,120,97,233,162,3995.77,1
22-02-2019,IN,Kolkata,no2,95,7.8,106.9,24.3,3005.45,1
22-02-2019,IN,Kolkata,wind-speed,96,0,3.6,0.7,9.1,1
22-02-2019,IN,Kolkata,dew,94,18,22,20,9.08,1
22-02-2019,IN,Kolkata,humidity,120,33.8,99,69,4067.22,1
23-02-2019,IN,Kolkata,pm10,96,76,200,108,8027.15,1
23-02-2019,IN,Kolkata,o3,96,1.1,43.3,7.5,1561.87,1
23-02-2019,IN,Kolkata,pressure,120,1007,1012,1009.5,17.73,1
23-02-2019,IN,Kolkata,co,96,2.9,35.9,7.1,427.72,1
23-02-2019,IN,Kolkata,temperature,120,21,34.1,26.1,132.91,1
23-02-2019,IN,Kolkata,so2,96,2.2,58.3,8.3,1023.74,1
23-02-2019,IN,Kolkata,pm25,120,153,270,165,4809.51,1
23-02-2019,IN,Kolkata,no2,96,6.3,102.4,26.9,5857.4,1
23-02-2019,IN,Kolkata,wind-speed,96,0,4.9,0.4,16.78,1
23-02-2019,IN,Kolkata,dew,88,17.5,21,20,10.22,1
23-02-2019,IN,Kolkata,humidity,120,34,93.4,59.7,2608.16,1
24-02-2019,IN,Kolkata,pm10,96,84,999,110,183686,1
24-02-2019,IN,Kolkata,o3,96,1.2,52.2,11.6,1796.84,1
24-02-2019,IN,Kolkata,pressure,120,1007.5,1013,1010,24.06,1
24-02-2019,IN,Kolkata,co,96,0.6,30.3,4.6,370.81,1
24-02-2019,IN,Kolkata,temperature,120,20.1,32.1,25.1,90.6,1
24-02-2019,IN,Kolkata,so2,96,1.7,35.9,8.3,470.15,1
24-02-2019,IN,Kolkata,pm25,120,112,303,167,15665.4,1
24-02-2019,IN,Kolkata,no2,96,8.4,100.4,25.6,3119.9,1
24-02-2019,IN,Kolkata,wind-speed,96,0,3.4,0.6,9.18,1
24-02-2019,IN,Kolkata,dew,92,11,20,15,67.76,1
24-02-2019,IN,Kolkata,humidity,120,21.7,82,44,2971.8,1
25-02-2019,IN,Kolkata,pm10,94,44,172,79,8482,1
25-02-2019,IN,Kolkata,o3,96,2.1,23,10.9,250.28,1
25-02-2019,IN,Kolkata,pressure,120,1008,1014,1010,32.13,1
25-02-2019,IN,Kolkata,co,95,0.5,11.4,5.9,54.71,1
25-02-2019,IN,Kolkata,temperature,120,15.6,24.5,20.6,65.01,1
25-02-2019,IN,Kolkata,so2,95,0.9,18.4,4.7,207.36,1
25-02-2019,IN,Kolkata,pm25,117,92,204,156,6199.29,1
25-02-2019,IN,Kolkata,no2,94,8.5,70,25.8,1954.67,1
25-02-2019,IN,Kolkata,wind-speed,96,0.1,6.8,0.9,11.55,1
25-02-2019,IN,Kolkata,dew,94,15,20,17,24.22,1
25-02-2019,IN,Kolkata,humidity,120,46.4,100,82.5,1557.06,1
26-02-2019,IN,Kolkata,pm10,91,26,99,60,2264.46,1
26-02-2019,IN,Kolkata,o3,93,1.6,17.9,8.5,118.74,1
26-02-2019,IN,Kolkata,pressure,120,1008,1013,1010,15.88,1
26-02-2019,IN,Kolkata,co,93,1.3,16.6,5.6,53.08,1
26-02-2019,IN,Kolkata,temperature,117,18.3,24.1,20.2,17.25,1
26-02-2019,IN,Kolkata,so2,93,0.7,18.7,2.7,138.71,1
26-02-2019,IN,Kolkata,pm25,116,74,169,117,7865.75,1
26-02-2019,IN,Kolkata,no2,93,9.6,40.4,20.1,483.58,1
26-02-2019,IN,Kolkata,wind-speed,93,0.1,4.5,1,13.54,1
26-02-2019,IN,Kolkata,dew,78,18,20,19,5.08,1
26-02-2019,IN,Kolkata,humidity,117,72.7,100,91.1,403.61,1
27-02-2019,IN,Kolkata,pm10,95,14,69,37,1855.02,1
27-02-2019,IN,Kolkata,o3,95,2.9,16.2,10.4,108.34,1
27-02-2019,IN,Kolkata,pressure,120,1006.5,1012,1009,22.55,1
27-02-2019,IN,Kolkata,co,96,2.1,9.6,4.3,25.71,1
27-02-2019,IN,Kolkata,temperature,120,15.8,27.1,19.7,88.86,1
27-02-2019,IN,Kolkata,so2,95,0.3,13.6,1.8,103.66,1
27-02-2019,IN,Kolkata,pm25,120,25,152,74,5375.34,1
27-02-2019,IN,Kolkata,no2,96,6.6,51.5,17.3,802.78,1
27-02-2019,IN,Kolkata,wind-speed,96,0.1,5.5,1.2,16.81,1
27-02-2019,IN,Kolkata,dew,82,16,22,18,26.96,1
27-02-2019,IN,Kolkata,humidity,120,62.4,98.7,91.6,1324.29,1
28-02-2019,IN,Kolkata,pm10,95,7,99,43,5143.23,1
28-02-2019,IN,Kolkata,o3,96,1.1,16.9,10.1,161.86,1
28-02-2019,IN,Kolkata,pressure,120,1009,1013,1011,18.85,1
28-02-2019,IN,Kolkata,co,96,1.5,18.4,4.9,162.74,1
28-02-2019,IN,Kolkata,temperature,120,17.3,23.2,19.8,26.1,1
28-02-2019,IN,Kolkata,so2,96,0.4,35.4,2.8,389.48,1
28-02-2019,IN,Kolkata,pm25,119,9,184,90,16458.2,1
28-02-2019,IN,Kolkata,no2,95,7.3,53.1,19,1379.5,1
28-02-2019,IN,Kolkata,wind-speed,96,0,5.9,0.7,25.64,1
28-02-2019,IN,Kolkata,dew,86,17,21.5,18.5,15.81,1
28-02-2019,IN,Kolkata,humidity,120,65.8,100,88,861.94,1
01-03-2019,IN,Kolkata,pm10,96,38,153,73,5011.7,1
01-03-2019,IN,Kolkata,o3,96,1.1,37.7,9,1332.26,1
01-03-2019,IN,Kolkata,pressure,120,1012,1017,1014,22.81,1
01-03-2019,IN,Kolkata,co,96,0.1,29.4,4.3,369.29,1
01-03-2019,IN,Kolkata,temperature,120,16.1,25.5,19.1,87.36,1
01-03-2019,IN,Kolkata,so2,96,0.9,53.2,4.8,822.15,1
01-03-2019,IN,Kolkata,pm25,120,87,190,147,8405.2,1
01-03-2019,IN,Kolkata,no2,95,7.9,84.6,20.3,3235.03,1
01-03-2019,IN,Kolkata,wind-speed,96,0,5.1,0.8,23.51,1
01-03-2019,IN,Kolkata,dew,86,12,16,13,23.9,1
01-03-2019,IN,Kolkata,humidity,120,34.8,98.7,57,4900.9,1
02-03-2019,IN,Kolkata,pm10,95,39,228,90,13894.8,1
02-03-2019,IN,Kolkata,o3,96,1.3,48.4,8.2,1862.91,1
02-03-2019,IN,Kolkata,pressure,120,1012,1017,1013,24.8,1
02-03-2019,IN,Kolkata,co,94,0.1,34.3,5.9,729.19,1
02-03-2019,IN,Kolkata,temperature,120,14.1,27.1,19.6,153.12,1
02-03-2019,IN,Kolkata,so2,96,1.3,28.6,4.7,324.28,1
02-03-2019,IN,Kolkata,pm25,118,6,239,162,11968.1,1
02-03-2019,IN,Kolkata,no2,94,7,94.9,23.6,4205.19,1
02-03-2019,IN,Kolkata,wind-speed,96,0,4.6,0.5,18.13,1
02-03-2019,IN,Kolkata,dew,94,9,14.5,12,20,1
02-03-2019,IN,Kolkata,humidity,120,26.5,98,56.5,4763.86,1
03-03-2019,IN,Kolkata,pm10,96,83,263,131,15028.4,1
03-03-2019,IN,Kolkata,o3,96,1.1,49.7,5.5,2111.44,1
03-03-2019,IN,Kolkata,pressure,120,1008,1014,1011,35.28,1
03-03-2019,IN,Kolkata,co,95,0.5,40.6,10.8,920.78,1
03-03-2019,IN,Kolkata,temperature,120,15,28.1,22.6,164.4,1
03-03-2019,IN,Kolkata,so2,96,1.9,63,7.7,1517.98,1
03-03-2019,IN,Kolkata,pm25,120,141,273,182,7442.26,1
03-03-2019,IN,Kolkata,no2,96,5.1,102,32.4,7440.31,1
03-03-2019,IN,Kolkata,wind-speed,96,0,4,0.3,12.96,1
03-03-2019,IN,Kolkata,dew,96,11,17,14,34.04,1
03-03-2019,IN,Kolkata,humidity,120,32.3,98.1,60,3676.69,1
04-03-2019,IN,Kolkata,pm10,96,23,189,103,8658.28,1
04-03-2019,IN,Kolkata,o3,95,1.8,22.1,9.2,235.84,1
04-03-2019,IN,Kolkata,pressure,120,1005,1011,1008,30.43,1
04-03-2019,IN,Kolkata,co,94,3.2,25.8,7.1,100.61,1
04-03-2019,IN,Kolkata,temperature,120,19.9,28.1,23.4,58.02,1
04-03-2019,IN,Kolkata,so2,96,1.2,31.9,5.2,253.1,1
04-03-2019,IN,Kolkata,pm25,120,43,303,167,11371.9,1
04-03-2019,IN,Kolkata,no2,95,8.3,101.1,25.1,2109.3,1
04-03-2019,IN,Kolkata,wind-speed,96,0,4,0.7,10.91,1
04-03-2019,IN,Kolkata,dew,94,17.5,24,21,33.81,1
04-03-2019,IN,Kolkata,humidity,120,61.5,98.1,82.8,900.18,1
05-03-2019,IN,Kolkata,pm10,96,21,256,70,13279.4,1
05-03-2019,IN,Kolkata,o3,96,1.5,27.5,9.1,404.22,1
05-03-2019,IN,Kolkata,pressure,120,1004,1012.5,1006.5,33.36,1
05-03-2019,IN,Kolkata,co,96,2.6,14.7,7.1,95.49,1
05-03-2019,IN,Kolkata,temperature,120,20.1,28.1,24,49.4,1
05-03-2019,IN,Kolkata,so2,96,0.5,15.9,3.5,151.9,1
05-03-2019,IN,Kolkata,pm25,120,54,197,142,14281.8,1
05-03-2019,IN,Kolkata,no2,96,6.4,58.6,17.8,1340.86,1
05-03-2019,IN,Kolkata,wind-speed,96,0.1,3.1,0.6,4.63,1
05-03-2019,IN,Kolkata,dew,86,19.5,23,21,11.12,1
05-03-2019,IN,Kolkata,humidity,120,52.9,100,82.5,1826.75,1
06-03-2019,IN,Kolkata,pm10,95,23,135,85,4196.95,1
06-03-2019,IN,Kolkata,o3,95,1.2,46,8.3,1064.49,1
06-03-2019,IN,Kolkata,pressure,120,1006,1011,1008,16.5,1
06-03-2019,IN,Kolkata,co,94,1.6,23.5,6.3,182.08,1
06-03-2019,IN,Kolkata,temperature,118,19.5,29.1,23.2,68.61,1
06-03-2019,IN,Kolkata,so2,95,1,20.5,5.4,232.7,1
06-03-2019,IN,Kolkata,pm25,119,54,206,159,5276.08,1
06-03-2019,IN,Kolkata,no2,95,1.5,63.2,20,1422.49,1
06-03-2019,IN,Kolkata,wind-speed,94,0,4,0.6,13.11,1
06-03-2019,IN,Kolkata,dew,96,18,21.5,20,6.4,1
06-03-2019,IN,Kolkata,humidity,118,41.6,100,78,3380.18,1
07-03-2019,IN,Kolkata,pm10,96,65,238,100,9049.47,1
07-03-2019,IN,Kolkata,o3,96,1.1,43.3,10.4,1433.93,1
07-03-2019,IN,Kolkata,pressure,120,1008.5,1013,1010.5,17.85,1
07-03-2019,IN,Kolkata,co,96,1.1,26.7,6,339.89,1
07-03-2019,IN,Kolkata,temperature,120,20.1,28.1,22.3,52.19,1
07-03-2019,IN,Kolkata,so2,96,1.4,30.9,7.5,523.76,1
07-03-2019,IN,Kolkata,pm25,120,113,253,164,6355.83,1
07-03-2019,IN,Kolkata,no2,95,9.8,73.5,28.2,2259.48,1
07-03-2019,IN,Kolkata,wind-speed,96,0,4.2,0.9,15.77,1
07-03-2019,IN,Kolkata,dew,86,13,20,15,58.73,1
07-03-2019,IN,Kolkata,humidity,120,31.4,98.8,53,4051.77,1
08-03-2019,IN,Kolkata,pm10,86,58,183,106,7395.97,1
08-03-2019,IN,Kolkata,o3,84,1,45.3,5.6,1350.93,1
08-03-2019,IN,Kolkata,pressure,120,1010,1015,1011.5,22.69,1
